iter	MultiClass
139	0.03722564865
140	0.03695336242
141	0.03663622351
142	0.03634235117
143	0.0360383156
144	0.03581302498
145	0.03545085113
146	0.03510243458
147	0.03477336698
148	0.03452114015
149	0.03423316326
150	0.0339577549
151	0.03371232407
152	0.03344157709
153	0.03318760609
154	0.03303350373
155	0.03281759013
156	0.03253978866
157	0.03215987254
158	0.03195827156
159	0.03174782593
160	0.03155695816
161	0.03132701596
162	0.03116778512
163	0.03095594165
164	0.03076971599
165	0.0305702958
166	0.03031007233
167	0.03013054041
168	0.02994947965
169	0.02975341477
170	0.02955793918
171	0.02940837156
172	0.0292581504
173	0.02910075251
174	0.02895188328
175	0.02870440893
176	0.02844454148
177	0.02825250709
178	0.02811616666
179	0.02786024835
180	0.02771992807
181	0.02757074202
182	0.02738063438
183	0.02716282625
184	0.02699950227
185	0.02677208272
186	0.02658539071
187	0.02637915438
188	0.02625224339
189	0.02606274985
190	0.02580297472
191	0.02563872314
192	0.02543732539
193	0.02532825354
194	0.02507898624
195	0.02491688883
196	0.0248025182
197	0.02463690003
198	0.02444130174
199	0.02428886731
200	0.0240984772
201	0.02397530462
202	0.02383695835
203	0.02367665852
204	0.0235874281
205	0.02345067027
206	0.02332727476
207	0.02310058432
208	0.02296132448
209	0.0228390247
210	0.02267310782
211	0.02256618968
212	0.0224495683
213	0.02229677872
214	0.02219022939
215	0.022094078
216	0.02199120801
217	0.02187249006
218	0.02177258649
219	0.02167349734
220	0.02158764306
221	0.02148336885
222	0.0214028418
223	0.02128517396
224	0.02119239286
225	0.0211172294
226	0.02101664873
227	0.02086072794
228	0.02079622415
229	0.02072051654
230	0.02058314668
231	0.02049646673
232	0.02040073025
233	0.02032099808
234	0.02027203391
235	0.02017232194
236	0.0201107303
237	0.02000253294
238	0.01994862926
239	0.01986622868
240	0.01973455991
241	0.01960655572
242	0.01951876546
243	0.01944973863
244	0.0193433879
245	0.01925216695
246	0.01918406385
247	0.01911035948
248	0.01897205436
249	0.01888862326
250	0.01878843122
251	0.01870092603
252	0.01861499652
253	0.01847635273
254	0.01841612792
255	0.01836557732
256	0.01830219484
257	0.01819641931
258	0.01807110263
259	0.01800739006
260	0.01791894264
261	0.01782529376
262	0.01773265201
263	0.01765422403
264	0.01752510093
265	0.01747099858
266	0.01738548814
267	0.01726938942
268	0.01718915869
269	0.01711587268
270	0.0170157208
271	0.01696533366
272	0.01685242822
273	0.0167790544
274	0.01670963509
275	0.01664458068
276	0.01651012294
277	0.01646963353
278	0.01641301817
279	0.01633991555
280	0.01626327596
281	0.01620241867
282	0.01615749175
283	0.01609737528
284	0.01605318426
285	0.01595166218
286	0.01590522809
287	0.01585655133
288	0.01581173835
289	0.0157619608
290	0.0157007591
291	0.01566027114
292	0.01561531977
293	0.01556840292
294	0.01550285786
295	0.01545912046
296	0.01539047176
297	0.01529762106
298	0.01522919041
299	0.01517144642
300	0.01509542883
301	0.01502206877
302	0.0149541416
303	0.01491294728
304	0.01485800396
305	0.01477239115
306	0.01473183606
307	0.01468783892
308	0.01463663712
309	0.01459792015
310	0.01453905498
311	0.01450005292
312	0.01444037943
313	0.01435728758
314	0.01431032382
315	0.01426929761
316	0.01421239341
317	0.01417085524
318	0.01412864284
319	0.01406244325
320	0.01403380823
321	0.01397397099
322	0.01392163452
323	0.01385264284
324	0.01377730233
325	0.01374537554
326	0.01366864163
327	0.01362787083
328	0.01358498248
329	0.01356046542
330	0.01350820109
331	0.01342873429
332	0.01338355421
333	0.01333541579
334	0.01327235396
335	0.01323732476
336	0.01318051595
337	0.01311391554
338	0.01307180824
339	0.01302159005
340	0.01297350787
341	0.01293610077
342	0.01289080064
343	0.01286710717
344	0.01284227702
345	0.01279675305
346	0.01277199591
347	0.01273178047
348	0.01269006082
349	0.01266657854
350	0.01262094953
351	0.0125447593
352	0.01251336995
353	0.01246571043
354	0.01243707924
355	0.01239155114
356	0.01236359855
357	0.01232269283
358	0.01225131503
359	0.0122025955
360	0.01217343736
361	0.0121373466
362	0.01209703864
363	0.01205670289
364	0.01202020432
365	0.01199393604
366	0.01196764641
367	0.01192992914
368	0.01190135636
369	0.01187606282
370	0.01185377555
371	0.01182583381
372	0.01178866208
373	0.01176126647
374	0.01173264943
375	0.01170848201
376	0.01167721689
377	0.01165535766
378	0.01162582851
379	0.01157001363
380	0.01154649339
381	0.01151564965
382	0.01146829845
383	0.01143976469
384	0.01140169426
385	0.01136630566
386	0.01132660643
387	0.01130726913
388	0.01128122017
389	0.0112453014
390	0.01121023277
391	0.01117495509
392	0.01114215577
393	0.01111304034
394	0.01108914621
395	0.01105630726
396	0.01103145083
397	0.01101296383
398	0.01098938171
399	0.01096924772
400	0.01093684905
401	0.0109110116
402	0.01087627722
403	0.010853673
404	0.01082598138
405	0.01077471436
406	0.01073994804
407	0.01069844126
408	0.01067446365
409	0.01064558172
410	0.01061976408
411	0.01059623704
412	0.01057351249
413	0.01054320084
414	0.01051783076
415	0.01047993554
416	0.01044312021
417	0.01041958312
418	0.01038560773
419	0.01036617335
420	0.01033954512
421	0.01029880903
422	0.0102651459
423	0.01024675392
424	0.01022103239
425	0.01018772974
426	0.01016642548
427	0.0101481657
428	0.01012443713
429	0.01009623736
430	0.01004101026
431	0.0100172538
432	0.01000351335
433	0.009963978996
434	0.009931576636
435	0.009906680636
436	0.009879990633
437	0.009860375456
438	0.009836541058
439	0.009825002989
440	0.00980112595
441	0.009777042823
442	0.009748000708
443	0.009738656193
444	0.009708024285
445	0.00968268568
446	0.009653085474
447	0.009624458801
448	0.009594365056
449	0.009579465867
450	0.009565736562
451	0.009539549183
452	0.009523416856
453	0.009499421706
454	0.009477721669
455	0.009455835403
456	0.009436083154
457	0.009415329104
458	0.009385899497
459	0.009370919379
460	0.009351502132
461	0.009328929635
462	0.009314738825
463	0.009292604923
464	0.009278840333
465	0.009250092091
466	0.009226274714
467	0.009211710563
468	0.009194413596
469	0.009178988265
470	0.009151710665
471	0.009125562338
472	0.009107076891
473	0.009084437804
474	0.009069334139
475	0.009061506832
476	0.00904721031
477	0.009035038129
478	0.009000521732
479	0.008983748802
480	0.008955418454
481	0.008938624771
482	0.008920803051
483	0.00890263002
484	0.008885474979
485	0.008860595
486	0.008840805235
487	0.00881551738
488	0.008798206336
489	0.008774836113
490	0.008760361733
491	0.008753925079
492	0.008733238011
493	0.008713099541
494	0.008691766214
495	0.008660840114
496	0.00864459904
497	0.00863410351
498	0.008614076839
499	0.008590839662
500	0.008570298824
501	0.008552777443
502	0.008536523973
503	0.008524588952
504	0.008511667748
505	0.008487387391
506	0.008472086919
507	0.008456871226
508	0.008441465748
509	0.008425060268
510	0.008407453435
511	0.008385536173
512	0.008370203021
513	0.008351869145
514	0.008341418509
515	0.008333496757
516	0.008318748152
517	0.008300966928
518	0.008287542302
519	0.008273315251
520	0.008249676377
521	0.0082286294
522	0.008209341216
523	0.008196438464
524	0.008177799177
525	0.00815823572
526	0.008135745825
527	0.008125755052
528	0.008107908783
529	0.008095152862
530	0.008079150681
531	0.008052241651
532	0.008036325247
533	0.00801325133
534	0.007994443256
535	0.00797609026
536	0.007965315594
537	0.007951881406
538	0.007935895104
539	0.007907624379
540	0.007894562956
541	0.00788082537
542	0.007867379858
543	0.007849982252
544	0.007834909304
545	0.007825905612
546	0.007808592593
547	0.007798812576
548	0.007787374933
549	0.007772341474
550	0.007761512178
551	0.007746128914
552	0.00772777464
553	0.007713510593
554	0.007702829335
555	0.007688224255
556	0.007675181037
557	0.007667409861
558	0.007655137005
559	0.007644266481
560	0.007634831591
561	0.007617687262
562	0.007606470521
563	0.007596943412
564	0.007574873978
565	0.007562902585
566	0.007553448943
567	0.007526787218
568	0.007512620911
569	0.007497618818
570	0.007477164314
571	0.007459698612
572	0.007445724546
573	0.007436815247
574	0.007424369835
575	0.007405542014
576	0.007382527769
577	0.007373085034
578	0.007359836769
579	0.007349156136
580	0.007333867934
581	0.007314266866
582	0.007300048568
583	0.00728721048
584	0.00726713514
585	0.007250371051
586	0.007234388087
587	0.007223958476
588	0.007208719958
589	0.007193568941
590	0.007183980265
591	0.007176430326
592	0.007162733814
593	0.007148680978
594	0.007138767087
595	0.007128948826
596	0.007112985536
597	0.007101083547
598	0.007077379266
599	0.00706412516
600	0.007046034119
601	0.007037136158
602	0.007029216226
603	0.007013795263
604	0.006996543994
605	0.006985793158
606	0.006977497397
607	0.006970632521
608	0.006960031942
609	0.006949683852
610	0.006935283302
611	0.00692285077
612	0.006908446562
613	0.006896169636
614	0.006887354432
615	0.006875348496
616	0.00686427522
617	0.006854169828
618	0.006843911026
619	0.006835299117
620	0.006817352455
621	0.006801403552
622	0.006786201713
623	0.006775093517
624	0.006767113328
625	0.006755645417
626	0.006738398361
627	0.006727718166
628	0.006716311251
629	0.006712060194
630	0.006703447929
631	0.006691459936
632	0.006684767714
633	0.00667581888
634	0.006664224391
635	0.006651968125
636	0.006644126443
637	0.006634325823
638	0.006625670652
639	0.006609106186
640	0.006601880465
641	0.006590074434
642	0.00657196044
643	0.006563025088
644	0.006547941499
645	0.006536441248
646	0.00652872515
647	0.006519783897
648	0.006506644545
649	0.00648441692
650	0.006476507633
651	0.006467688438
652	0.006456409579
653	0.006448089356
654	0.006439042252
655	0.006430006159
656	0.006419394983
657	0.006410114813
658	0.006400942385
659	0.006390091133
660	0.006381223943
661	0.00637087162
662	0.006354921729
663	0.006344441353
664	0.006335423873
665	0.006327938701
666	0.00631265196
667	0.006301436209
668	0.006288948944
669	0.00627950768
670	0.006272508463
671	0.006261711251
672	0.006252987546
673	0.006244960339
674	0.00623276255
675	0.006225247979
676	0.006216287995
677	0.006207900347
678	0.006198368479
679	0.006191655153
680	0.006177411614
681	0.006167448133
682	0.00615956306
683	0.006145504715
684	0.006136645343
685	0.006122982301
686	0.006117189879
687	0.006107925363
688	0.006099187548
689	0.006088092545
690	0.006083080854
691	0.006070689712
692	0.006065118101
693	0.006053648641
694	0.006038316898
695	0.006027860814
696	0.006019713164
697	0.006008837309
698	0.005996675589
699	0.0059850302
700	0.00597567529
701	0.00596518577
702	0.005956121753
703	0.005945367798
704	0.005927526243
705	0.005920725114
706	0.005913628874
707	0.005901689924
708	0.005893344173
709	0.00588227879
710	0.005876586384
711	0.005867468588
712	0.005860954525
713	0.005851666317
714	0.00584535641
715	0.005837379297
716	0.005830454879
717	0.005822201346
718	0.005812472607
719	0.00580471956
720	0.005797148812
721	0.005783729784
722	0.005773151944
723	0.005764201952
724	0.005748508221
725	0.005742117755
726	0.005734768287
727	0.005723902306
728	0.005713631629
729	0.005706407665
730	0.00569750851
731	0.0056924344
732	0.005685848932
733	0.005677371127
734	0.005658332647
735	0.00565339279
736	0.005645855209
737	0.005638550581
738	0.005629393855
739	0.005621233405
740	0.005610562557
741	0.005604137767
742	0.005591776565
743	0.005574294078
744	0.005567986693
745	0.005560743816
746	0.005551055966
747	0.005542805537
748	0.005532412697
749	0.005517701072
750	0.005509582247
751	0.005502277233
752	0.005496273098
753	0.005489382032
754	0.00548132657
755	0.005476195247
756	0.00546936068
757	0.005459346645
758	0.005451025586
759	0.005445817319
760	0.0054398059
761	0.005434901445
762	0.005428080868
763	0.005419580984
764	0.005412337202
765	0.00540603471
766	0.005399250981
767	0.005391797638
768	0.005381003563
769	0.005371751669
770	0.005364830398
771	0.005355488713
772	0.005350521774
773	0.005343464236
774	0.005337329614
775	0.005323524916
776	0.00531739044
777	0.00530971207
778	0.005303848859
779	0.005296869529
780	0.005290406945
781	0.005282221495
782	0.005274699329
783	0.005260118932
784	0.005252679778
785	0.005245462629
786	0.005233143225
787	0.00522855738
788	0.005225369875
789	0.005219266986
790	0.005213047074
791	0.005206631947
792	0.005200770032
793	0.005194956401
794	0.005189784893
795	0.005185339061
796	0.005178220229
797	0.005172033105
798	0.005167884358
799	0.005160866382
800	0.005157155245
801	0.005148114962
802	0.005139156838
803	0.005134316801
804	0.005126921804
805	0.0051197041
806	0.005114885078
807	0.005106820389
808	0.005102228178
809	0.005096446693
810	0.005089540181
811	0.005084812518
812	0.005077958662
813	0.005072859495
814	0.005067725111
815	0.00506292648
816	0.005057770944
817	0.005054863669
818	0.005046682921
819	0.005036386649
820	0.005030485099
821	0.005020937002
822	0.005015557156
823	0.00500426354
824	0.00500107728
825	0.004996052873
826	0.004986555431
827	0.004977176761
828	0.004971969274
829	0.004966485399
830	0.004960861359
831	0.004956133795
832	0.004951871504
833	0.004945338662
834	0.004939867617
835	0.004937165589
836	0.004930310687
837	0.004921997545
838	0.00491469487
839	0.004906707644
840	0.004902919846
841	0.004898792911
842	0.00489356159
843	0.00488720586
844	0.004882668986
845	0.004878592221
846	0.004874194085
847	0.004869812438
848	0.004862844741
849	0.004859039512
850	0.004853134868
851	0.00484885218
852	0.004844660367
853	0.004836750984
854	0.004824260632
855	0.004820185384
856	0.004815382661
857	0.004807671882
858	0.004795893494
859	0.004791109171
860	0.004787521385
861	0.004782037184
862	0.004776101481
863	0.004768648526
864	0.004759842639
865	0.004752772586
866	0.004748140457
867	0.004742299401
868	0.004737325358
869	0.004730069292
870	0.004724469892
871	0.004717536365
872	0.004711706027
873	0.004700739951
874	0.004695660224
875	0.004690892264
876	0.004685772266
877	0.004678923348
878	0.004672287761
879	0.004668057874
880	0.00466329153
881	0.004655530333
882	0.004648557611
883	0.004642543807
884	0.004635344036
885	0.004625502321
886	0.004618037357
887	0.004612324568
888	0.00460649804
889	0.004601846459
890	0.004596298255
891	0.004591979408
892	0.004586908696
893	0.004572883981
894	0.004566970282
895	0.00456373
896	0.004559602297
897	0.004555223368
898	0.004546180107
899	0.00454044482
900	0.004537117458
901	0.004532957397
902	0.004527699656
903	0.004522695198
904	0.004516636166
905	0.004508089194
906	0.004501773071
907	0.004497638905
908	0.004492751922
909	0.004485742145
910	0.004481544945
911	0.004476803487
912	0.004468235106
913	0.004463245488
914	0.004457036726
915	0.004450387876
916	0.00444659213
917	0.004442467476
918	0.004436443773
919	0.004432237938
920	0.004427835191
921	0.004421703212
922	0.004417612252
923	0.004413308262
924	0.004409372097
925	0.004405228086
926	0.004397026694
927	0.004389607198
928	0.004385102657
929	0.004380865782
930	0.004376908791
931	0.004373663701
932	0.004368112886
933	0.004365092843
934	0.004359516574
935	0.004355701418
936	0.00435051499
937	0.004345728389
938	0.00434109698
939	0.004338435229
940	0.004332080537
941	0.004324128451
942	0.00431787589
943	0.00431242998
944	0.004309657985
945	0.004306263338
946	0.004300723203
947	0.00429361987
948	0.004289796359
949	0.004286662541
950	0.004282101136
951	0.004277181382
952	0.00427301019
953	0.004265590651
954	0.004263301897
955	0.00425666632
956	0.004251823364
957	0.004249050653
958	0.00424639004
959	0.004242711114
960	0.004238329706
961	0.0042344674
962	0.004229660714
963	0.004224994316
964	0.004220540253
965	0.004213196817
966	0.004209691545
967	0.004203334328
968	0.004200492614
969	0.004192858103
970	0.004181962475
971	0.004175937909
972	0.004170643725
973	0.004163490967
974	0.00416003554
975	0.004156178633
976	0.004152139757
977	0.004147005699
978	0.004143787657
979	0.004138234996
980	0.004134365603
981	0.004130046222
982	0.004124699365
983	0.004121090412
984	0.00411757742
985	0.004114079296
986	0.004105055244
987	0.004101251738
988	0.004099917264
989	0.004096966556
990	0.004091765485
991	0.004088018432
992	0.004083746516
993	0.004081325004
994	0.004078007503
995	0.004071474927
996	0.004066846479
997	0.004063780252
998	0.004059962492
999	0.00405700217
